zin_id,system,cover_text,stego_text,capacity_bits,bits_hidden,ppl_cover,ppl_stego,delta_ppl
342,synonyms,Gletsjers in de Alpen en Himalaya zijn aanzienlijk kleiner geworden sinds metingen begonnen.,Gletsjers in de Alpen en Himalaya zijn aanzienlijk kleiner geworden sinds metingen begonnen.,2,2,18.739265810665675,18.739265810665675,0.0
342,abbreviations,Gletsjers in de Alpen en Himalaya zijn aanzienlijk kleiner geworden sinds metingen begonnen.,Gletsjers in de Alpen en Himalaya zijn aanzienlijk kleiner geworden sinds metingen begonnen.,0,0,18.739265810665675,18.739265810665675,0.0
342,combined,Gletsjers in de Alpen en Himalaya zijn aanzienlijk kleiner geworden sinds metingen begonnen.,Gletsjers in de Alpen en Himalaya zijn aanzienlijk kleiner geworden sinds metingen begonnen.,2,2,18.739265810665675,18.739265810665675,0.0
343,synonyms,Veel bergdorpen verliezen hun traditionele waterbronnen door verdwijnende gletsjers.,Veel bergdorpen verliezen hun traditionele waterbronnen door verdwijnende gletsjers.,0,0,4.035485443511544,4.035485443511544,0.0
343,abbreviations,Veel bergdorpen verliezen hun traditionele waterbronnen door verdwijnende gletsjers.,Veel bergdorpen verliezen hun traditionele waterbronnen door verdwijnende gletsjers.,0,0,4.035485443511544,4.035485443511544,0.0
343,combined,Veel bergdorpen verliezen hun traditionele waterbronnen door verdwijnende gletsjers.,Veel bergdorpen verliezen hun traditionele waterbronnen door verdwijnende gletsjers.,0,0,4.035485443511544,4.035485443511544,0.0
344,synonyms,Ecosystemen die afhankelijk zijn van smeltwater komen onder druk te staan.,Ecosystemen die afhankelijk zijn van smeltwater raken onder druk te staan.,1,1,3.2354213842519215,9.28926190145919,6.053840517207268
344,abbreviations,Ecosystemen die afhankelijk zijn van smeltwater komen onder druk te staan.,Ecosystemen die afh. zijn van smeltwater komen onder druk te staan.,1,1,3.2354213842519215,25.502001167866112,22.26657978361419
344,combined,Ecosystemen die afhankelijk zijn van smeltwater komen onder druk te staan.,Ecosystemen die afh. zijn van smeltwater raken onder druk te staan.,2,2,3.2354213842519215,62.50208866204561,59.26666727779369
345,synonyms,Ijsberen en zeehonden zijn afhankelijk van zee-ijs voor jacht en voortplanting.,Ijsberen en zeehonden zijn afhankelijk van zee-ijs voor jacht en voortplanting.,0,0,18.074414141863027,18.074414141863027,0.0
345,abbreviations,Ijsberen en zeehonden zijn afhankelijk van zee-ijs voor jacht en voortplanting.,Ijsberen en zeehonden zijn afhankelijk van zee-ijs voor jacht en voortplanting.,2,2,18.074414141863027,18.074414141863027,0.0
345,combined,Ijsberen en zeehonden zijn afhankelijk van zee-ijs voor jacht en voortplanting.,Ijsberen en zeehonden zijn afhankelijk van zee-ijs voor jacht en voortplanting.,2,2,18.074414141863027,18.074414141863027,0.0
346,synonyms,Het verdwijnen van hun leefgebied bedreigt deze iconische poolbewoners direct.,Het verdwijnen van hun leefgebied bedreigt deze iconische poolbewoners direct.,1,1,51.64319460797092,51.64319460797092,0.0
346,abbreviations,Het verdwijnen van hun leefgebied bedreigt deze iconische poolbewoners direct.,Het verdwijnen van hun leefgebied bedreigt deze iconische poolbewoners direct.,0,0,51.64319460797092,51.64319460797092,0.0
346,combined,Het verdwijnen van hun leefgebied bedreigt deze iconische poolbewoners direct.,Het verdwijnen van hun leefgebied bedreigt deze iconische poolbewoners direct.,1,1,51.64319460797092,51.64319460797092,0.0
347,synonyms,Wetenschappelijk onderzoek naar ijsbergen en gletsjers is belangrijker dan ooit.,Wetenschappelijk onderzoek naar ijsbergen en gletsjers is belangrijker dan ooit.,1,1,2.1498852850562544,2.1498852850562544,0.0
347,abbreviations,Wetenschappelijk onderzoek naar ijsbergen en gletsjers is belangrijker dan ooit.,Wetenschappelijk onderzoek naar ijsbergen en gletsjers is belangrijker dan ooit.,0,0,2.1498852850562544,2.1498852850562544,0.0
347,combined,Wetenschappelijk onderzoek naar ijsbergen en gletsjers is belangrijker dan ooit.,Wetenschappelijk onderzoek naar ijsbergen en gletsjers is belangrijker dan ooit.,1,1,2.1498852850562544,2.1498852850562544,0.0
348,synonyms,Satellieten monitoren voortdurend de omvang en beweging van ijsmassa's.,Satellieten monitoren voortdurend de omvang en beweging van ijsmassa's.,1,1,7.561994414210971,7.561994414210971,0.0
348,abbreviations,Satellieten monitoren voortdurend de omvang en beweging van ijsmassa's.,Satellieten monitoren voortdurend de omvang en beweging van ijsmassa's.,0,0,7.561994414210971,7.561994414210971,0.0
348,combined,Satellieten monitoren voortdurend de omvang en beweging van ijsmassa's.,Satellieten monitoren voortdurend de omvang en beweging van ijsmassa's.,1,1,7.561994414210971,7.561994414210971,0.0
349,synonyms,Onderzoekers plaatsen meetstations op gletsjers om veranderingen te documenteren.,Onderzoekers plaatsen meetstations op gletsjers om veranderingen te documenteren.,0,0,13.06501663226363,13.06501663226363,0.0
349,abbreviations,Onderzoekers plaatsen meetstations op gletsjers om veranderingen te documenteren.,Onderzoekers plaatsen meetstations op gletsjers om veranderingen te documenteren.,0,0,13.06501663226363,13.06501663226363,0.0
349,combined,Onderzoekers plaatsen meetstations op gletsjers om veranderingen te documenteren.,Onderzoekers plaatsen meetstations op gletsjers om veranderingen te documenteren.,0,0,13.06501663226363,13.06501663226363,0.0
350,synonyms,De gegevens helpen bij het voorspellen van toekomstige zeespiegelstijging.,De gegevens helpen bij het voorspellen van toekomstige zeespiegelstijging.,1,1,5.460659828924673,5.460659828924673,0.0
350,abbreviations,De gegevens helpen bij het voorspellen van toekomstige zeespiegelstijging.,De gegevens helpen bij het voorspellen van toekomstige zeespiegelstijging.,0,0,5.460659828924673,5.460659828924673,0.0
350,combined,De gegevens helpen bij het voorspellen van toekomstige zeespiegelstijging.,De gegevens helpen bij het voorspellen van toekomstige zeespiegelstijging.,1,1,5.460659828924673,5.460659828924673,0.0
351,synonyms,Sommige wetenschappers waarschuwen voor kantelpunten waarbij smelting niet meer omkeerbaar is.,Sommige wetenschappers waarschuwen voor kantelpunten waarbij smelting niet meer omkeerbaar is.,0,0,26.069942653551617,26.069942653551617,0.0
351,abbreviations,Sommige wetenschappers waarschuwen voor kantelpunten waarbij smelting niet meer omkeerbaar is.,Sommige wetenschappers waarschuwen voor kantelpunten waarbij smelting niet meer omkeerbaar is.,1,1,26.069942653551617,26.069942653551617,0.0
351,combined,Sommige wetenschappers waarschuwen voor kantelpunten waarbij smelting niet meer omkeerbaar is.,Sommige wetenschappers waarschuwen voor kantelpunten waarbij smelting niet meer omkeerbaar is.,1,1,26.069942653551617,26.069942653551617,0.0
352,synonyms,Het behoud van gletsjers en ijskappen vereist drastische actie tegen klimaatverandering.,Het behoud van gletsjers en ijskappen vereist drastische actie tegen klimaatverandering.,0,0,3.7441183496705395,3.7441183496705395,0.0
352,abbreviations,Het behoud van gletsjers en ijskappen vereist drastische actie tegen klimaatverandering.,Het behoud van gletsjers en ijskappen vereist drastische actie tegen klimaatverandering.,0,0,3.7441183496705395,3.7441183496705395,0.0
352,combined,Het behoud van gletsjers en ijskappen vereist drastische actie tegen klimaatverandering.,Het behoud van gletsjers en ijskappen vereist drastische actie tegen klimaatverandering.,0,0,3.7441183496705395,3.7441183496705395,0.0
353,synonyms,Deze bevroren reuzen zijn niet alleen mooi maar ook essentieel voor ons planetaire systeem.,Deze bevroren reuzen zijn niet alleen mooi maar ook essentieel voor ons planetaire systeem.,1,1,15.755843763934356,15.755843763934356,0.0
353,abbreviations,Deze bevroren reuzen zijn niet alleen mooi maar ook essentieel voor ons planetaire systeem.,Deze bevroren reuzen zijn niet alleen mooi maar ook essentieel voor ons planetaire systeem.,2,2,15.755843763934356,15.755843763934356,0.0
353,combined,Deze bevroren reuzen zijn niet alleen mooi maar ook essentieel voor ons planetaire systeem.,Deze bevroren reuzen zijn niet alleen mooi maar ook essentieel voor ons planetaire systeem.,3,3,15.755843763934356,15.755843763934356,0.0
354,synonyms,Bibliotheken zijn al millennia lang bewaarplaatsen van menselijke kennis en cultuur.,Bibliotheken zijn al millennia lang bewaarplaatsen van menselijke kennis en cultuur.,2,2,15.419455492779031,15.419455492779031,0.0
354,abbreviations,Bibliotheken zijn al millennia lang bewaarplaatsen van menselijke kennis en cultuur.,Bibliotheken zijn al millennia lang bewaarplaatsen van menselijke kennis en cultuur.,0,0,15.419455492779031,15.419455492779031,0.0
354,combined,Bibliotheken zijn al millennia lang bewaarplaatsen van menselijke kennis en cultuur.,Bibliotheken zijn al millennia lang bewaarplaatsen van menselijke kennis en cultuur.,2,2,15.419455492779031,15.419455492779031,0.0
355,synonyms,De oudste bekende bibliotheek werd ontdekt in de ruïnes van de stad Ebla in Syrië.,De oudste bekende bibliotheek werd ontdekt in de ruïnes van de stad Ebla in Syrië.,0,0,11.926344509006078,11.926344509006078,0.0
355,abbreviations,De oudste bekende bibliotheek werd ontdekt in de ruïnes van de stad Ebla in Syrië.,De oudste bekende bibliotheek werd ontdekt in de ruïnes v.d. stad Ebla in Syrië.,1,1,11.926344509006078,28.704645041553395,16.778300532547316
355,combined,De oudste bekende bibliotheek werd ontdekt in de ruïnes van de stad Ebla in Syrië.,De oudste bekende bibliotheek werd ontdekt in de ruïnes v.d. stad Ebla in Syrië.,1,1,11.926344509006078,28.704645041553395,16.778300532547316
356,synonyms,Deze collectie kleitabletten dateert van ongeveer 2500 voor Christus.,Deze verzameling kleitabletten dateert van ongeveer 2500 voor Christus.,1,1,8.05695225007686,7.660314033001372,-0.39663821707548763
356,abbreviations,Deze collectie kleitabletten dateert van ongeveer 2500 voor Christus.,Deze collectie kleitabletten dateert van ong. 2500 v.Chr..,4,2,8.05695225007686,7.176518492742527,-0.8804337573343322
356,combined,Deze collectie kleitabletten dateert van ongeveer 2500 voor Christus.,Deze verzameling kleitabletten dateert van ongeveer 2500 v.Chr..,5,3,8.05695225007686,4.8416345032005665,-3.215317746876293
357,synonyms,De beroemde bibliotheek van Alexandrië was het intellectuele centrum van de antieke wereld.,De beroemde bibliotheek van Alexandrië was het intellectuele centrum van de antieke wereld.,2,2,5.378816095009417,5.378816095009417,0.0
357,abbreviations,De beroemde bibliotheek van Alexandrië was het intellectuele centrum van de antieke wereld.,De beroemde bibliotheek van Alexandrië was het intellectuele centrum van de antieke wereld.,2,2,5.378816095009417,5.378816095009417,0.0
357,combined,De beroemde bibliotheek van Alexandrië was het intellectuele centrum van de antieke wereld.,De beroemde bibliotheek van Alexandrië was het intellectuele centrum van de antieke wereld.,4,4,5.378816095009417,5.378816095009417,0.0
358,synonyms,Geleerden reisden van heinde en verre om de geschriften daar te bestuderen.,Geleerden reisden van heinde en verre om de geschriften daar te bestuderen.,1,1,9.62021684194929,9.62021684194929,0.0
358,abbreviations,Geleerden reisden van heinde en verre om de geschriften daar te bestuderen.,Geleerden reisden van heinde en verre om de geschriften daar te bestuderen.,0,0,9.62021684194929,9.62021684194929,0.0
358,combined,Geleerden reisden van heinde en verre om de geschriften daar te bestuderen.,Geleerden reisden van heinde en verre om de geschriften daar te bestuderen.,1,1,9.62021684194929,9.62021684194929,0.0
359,synonyms,Het gebouw huisvestte naar schatting honderdduizenden rollen papyrus en perkament.,Het pand huisvestte naar raming honderdduizenden rollen papyrus en perkament.,2,2,15.582765702451223,82.82997319836035,67.24720749590912
359,abbreviations,Het gebouw huisvestte naar schatting honderdduizenden rollen papyrus en perkament.,Het gebouw huisvestte naar schatting honderdduizenden rollen papyrus en perkament.,0,0,15.582765702451223,15.582765702451223,0.0
359,combined,Het gebouw huisvestte naar schatting honderdduizenden rollen papyrus en perkament.,Het pand huisvestte naar raming honderdduizenden rollen papyrus en perkament.,2,2,15.582765702451223,82.82997319836035,67.24720749590912
360,synonyms,De vernietiging van deze bibliotheek wordt beschouwd als een enorm cultuurgoed verlies.,De vernietiging van deze bibliotheek wordt bezien als een enorm cultuurgoed verlies.,2,2,12.873611637813758,17.562901324967847,4.689289687154089
360,abbreviations,De vernietiging van deze bibliotheek wordt beschouwd als een enorm cultuurgoed verlies.,De vernietiging van deze bibliotheek wordt beschouwd als een enorm cultuurgoed verlies.,0,0,12.873611637813758,12.873611637813758,0.0
360,combined,De vernietiging van deze bibliotheek wordt beschouwd als een enorm cultuurgoed verlies.,De vernietiging van deze bibliotheek wordt bezien als een enorm cultuurgoed verlies.,2,2,12.873611637813758,17.562901324967847,4.689289687154089
361,synonyms,Historici debatteren nog altijd over de exacte omstandigheden van haar ondergang.,Historici debatteren nog altijd over de exacte omstandigheden van haar ondergang.,1,1,10.137434586033697,10.137434586033697,0.0
361,abbreviations,Historici debatteren nog altijd over de exacte omstandigheden van haar ondergang.,Historici debatteren nog altijd over de exacte omstandigheden van haar ondergang.,0,0,10.137434586033697,10.137434586033697,0.0
361,combined,Historici debatteren nog altijd over de exacte omstandigheden van haar ondergang.,Historici debatteren nog altijd over de exacte omstandigheden van haar ondergang.,1,1,10.137434586033697,10.137434586033697,0.0
362,synonyms,Middeleeuwse kloosters namen de taak over om kennis te bewaren en kopiëren.,Middeleeuwse kloosters namen de taak over om kennis te bewaren en kopiëren.,0,0,6.661880381692534,6.661880381692534,0.0
362,abbreviations,Middeleeuwse kloosters namen de taak over om kennis te bewaren en kopiëren.,Middeleeuwse kloosters namen de taak over om kennis te bewaren en kopiëren.,0,0,6.661880381692534,6.661880381692534,0.0
362,combined,Middeleeuwse kloosters namen de taak over om kennis te bewaren en kopiëren.,Middeleeuwse kloosters namen de taak over om kennis te bewaren en kopiëren.,0,0,6.661880381692534,6.661880381692534,0.0
363,synonyms,Monniken brachten jaren door met het overschrijven van religieuze en klassieke teksten.,Monniken brachten jaren door met het overschrijven van religieuze en klassieke teksten.,0,0,8.022015661631578,8.022015661631578,0.0
363,abbreviations,Monniken brachten jaren door met het overschrijven van religieuze en klassieke teksten.,Monniken brachten jaren door met het overschrijven van religieuze en klassieke teksten.,0,0,8.022015661631578,8.022015661631578,0.0
363,combined,Monniken brachten jaren door met het overschrijven van religieuze en klassieke teksten.,Monniken brachten jaren door met het overschrijven van religieuze en klassieke teksten.,0,0,8.022015661631578,8.022015661631578,0.0
364,synonyms,Hun scriptorium was vaak de warmste ruimte in het klooster vanwege de waardevolle manuscripten.,Hun scriptorium was vaak de warmste ruimte in het klooster vanwege de waardevolle manuscripten.,1,1,22.81716981582621,22.81716981582621,0.0
364,abbreviations,Hun scriptorium was vaak de warmste ruimte in het klooster vanwege de waardevolle manuscripten.,Hun scriptorium was vaak de warmste ruimte in het klooster vanwege de waardevolle manuscripten.,0,0,22.81716981582621,22.81716981582621,0.0
364,combined,Hun scriptorium was vaak de warmste ruimte in het klooster vanwege de waardevolle manuscripten.,Hun scriptorium was vaak de warmste ruimte in het klooster vanwege de waardevolle manuscripten.,1,1,22.81716981582621,22.81716981582621,0.0
